student_no,subject,location,spcl_prog_text,resident,s1_gender,class,checkin date
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,12-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,15-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,18-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,19-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,20-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,22-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,25-Nov-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,2-Dec-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,3-Dec-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,5-Dec-13
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,6-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,8-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,9-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,14-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,16-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,17-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,21-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,22-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,24-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,29-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,31-Jan-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,3-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,4-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,6-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,10-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,11-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,12-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,13-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,14-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,18-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,19-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,20-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,21-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,24-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,26-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,27-Feb-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,4-Mar-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-Mar-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,10-Mar-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,11-Mar-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,17-Mar-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,18-Mar-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,1-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,2-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,3-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,4-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,8-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,9-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,10-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,14-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,15-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,16-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,16-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,17-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,18-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,21-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,23-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,24-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,25-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,28-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,29-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,30-Apr-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,2-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,5-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,6-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,12-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,13-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,16-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,19-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,20-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,22-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,29-May-14
963859,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,30-May-14
1010170,Chem,HUB Commuter Commons,EOP,1,F,4,30-Sep-13
1010170,Chem,HUB Commuter Commons,EOP,1,F,4,2-Oct-13
1010170,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,16-Oct-13
1010227,Commuter Commons,HUB Commuter Commons,EOP,2,M,3,15-Jan-14
1010237,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,16-Jan-14
1011454,Anything Goes,MHG Front Desk,EOP,1,M,4,23-Jan-14
1020047,Anything Goes,MHG Front Desk,EOP,1,F,4,23-Oct-13
1020047,Chem,MHG Front Desk,EOP,1,F,4,16-Oct-13
1020047,Chem,MHG Front Desk,EOP,1,F,4,6-Nov-13
1020085,Math,MHG Front Desk,EOP,1,M,4,29-May-14
1020331,Chem,HUB Commuter Commons,EOP,1,F,4,30-Sep-13
1020347,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,8-Jan-14
1020684,Anything Goes,MHG Front Desk,EOP,1,M,4,29-Apr-14
1020938,Chem,HUB Commuter Commons,EOP,1,F,4,1-Oct-13
1020938,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,23-Oct-13
1020975,Commuter Commons,HUB Commuter Commons,EOP,3,M,4,29-May-14
1021053,Commuter Commons,HUB Commuter Commons,EOP,2,F,4,24-Feb-14
1021152,Bio,MHG Front Desk,EOP,1,F,4,17-Oct-13
1022130,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,8-Jan-14
1022442,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,18-Nov-13
1022442,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,1-Apr-14
1022472,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,16-Jan-14
1022660,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,18-Feb-14
1022660,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,14-Apr-14
1022660,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,28-Apr-14
1022940,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,17-Jan-14
1022940,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,18-Apr-14
1022978,Chem,MHG Front Desk,EOP,2,F,4,14-Oct-13
1022978,Chem,MHG Front Desk,EOP,2,F,4,14-Jan-14
1022978,Chem,MHG Front Desk,EOP,2,F,4,25-Feb-14
1024025,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Dec-13
1024280,Anything Goes,MHG Front Desk,EOP,1,M,4,31-Oct-13
1024280,Anything Goes,MHG Front Desk,EOP,1,M,4,28-Jan-14
1024280,Anything Goes,MHG Front Desk,EOP,1,M,4,5-Mar-14
1024280,Chem,HUB Commuter Commons,EOP,1,M,4,2-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,1-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,9-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,10-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,14-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,15-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,15-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,21-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,22-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,24-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,29-Oct-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Nov-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,20-Nov-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,25-Nov-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,26-Nov-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,2-Dec-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,3-Dec-13
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Jan-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,10-Jan-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,24-Jan-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Feb-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,13-Feb-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Mar-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,4-Apr-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,10-Apr-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,16-Apr-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,22-Apr-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,8-May-14
1024280,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,9-May-14
1024280,Physics,MHG Front Desk,EOP,1,M,4,13-Oct-13
1024720,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,20-Nov-13
1024933,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,29-Apr-14
1024989,Chem,MHG Front Desk,EOP,1,M,4,18-Feb-14
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,7-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,8-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,11-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,14-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,15-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,16-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,17-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,18-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,18-Oct-13
1025005,Commuter Commons,HUB Commuter Commons,EOP,1,F,3,22-Oct-13
1025012,Chem,MHG Front Desk,EOP,1,F,4,4-Mar-14
1025139,Spanish,MHG Front Desk,EOP,1,F,4,27-Oct-13
1025972,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Nov-13
1025972,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,2-Dec-13
1025972,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,10-Dec-13
1026043,French,MHG Front Desk,EOP,1,F,4,15-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,8-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,9-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,16-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,17-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,18-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,21-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,23-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,28-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,29-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,30-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,31-Oct-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,4-Nov-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,5-Nov-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Nov-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,12-Nov-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,14-Nov-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,20-Nov-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,4-Dec-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,11-Dec-13
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,6-Jan-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,7-Jan-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,17-Jan-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,10-Feb-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,28-Feb-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,2-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,18-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,21-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,23-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,25-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,28-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,30-Apr-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,2-May-14
1026115,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,15-May-14
1026117,Anything Goes,MHG Front Desk,EOP,1,F,4,21-Apr-14
1026117,Anything Goes,MHG Front Desk,EOP,1,F,4,29-Apr-14
1026117,Anything Goes,MHG Front Desk,EOP,1,F,4,30-Apr-14
1026117,Anything Goes,MHG Front Desk,EOP,1,F,4,18-May-14
1026117,Anything Goes,MHG Front Desk,EOP,1,F,4,28-May-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,8-Oct-13
1026117,Chem,MHG Front Desk,EOP,1,F,4,6-Nov-13
1026117,Chem,MHG Front Desk,EOP,1,F,4,24-Feb-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,13-Apr-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,22-Apr-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,27-Apr-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,6-May-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,11-May-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,12-May-14
1026117,Chem,MHG Front Desk,EOP,1,F,4,29-May-14
1026300,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,16-Apr-14
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,25-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,25-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,25-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,25-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,25-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,26-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,27-Sep-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,1-Oct-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,2-Oct-13
1026348,Chem,HUB Commuter Commons,EOP,1,F,4,3-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,7-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,7-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,8-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,11-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,15-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,21-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,23-Oct-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,1-Nov-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-Nov-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,13-Nov-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,20-Nov-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,2-Dec-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,3-Dec-13
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,7-Jan-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,14-Jan-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,29-Jan-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,4-Feb-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,26-Feb-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,9-Apr-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,11-Apr-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,14-Apr-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,28-Apr-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,30-Apr-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-May-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,12-May-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,21-May-14
1026348,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,22-May-14
1026372,ECON,MHG Front Desk,EOP,1,M,4,4-Feb-14
1026372,Math,MHG Front Desk,EOP,1,M,4,17-Apr-14
1026451,Commuter Commons,HUB Commuter Commons,EOP,3,F,4,25-Oct-13
1026463,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,15-Oct-13
1026463,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,24-Oct-13
1026463,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,5-Nov-13
1026555,Arabic,MHG Front Desk,EOP,1,M,4,13-Oct-13
1026555,Arabic,MHG Front Desk,EOP,1,M,4,20-Oct-13
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,8-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,9-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,14-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,15-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,16-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,22-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,27-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,29-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,30-Jan-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,3-Feb-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-Feb-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Feb-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,12-Feb-14
1026602,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,20-Feb-14
1026602,CSE,MHG Front Desk,EOP,1,F,4,10-Mar-14
1026885,Anything Goes,MHG Front Desk,EOP,1,F,4,10-Dec-13
1026885,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-Dec-13
1027333,Math,MHG Front Desk,EOP,2,M,4,7-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,12-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,13-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,14-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,15-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,18-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,20-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,22-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,25-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,26-Nov-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,2-Dec-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,4-Dec-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-Dec-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Dec-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Dec-13
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,8-Jan-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,9-Jan-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,13-Jan-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,27-Jan-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,29-Jan-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,3-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,3-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,4-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,7-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,10-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,12-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,19-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,26-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,27-Feb-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-Mar-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Mar-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,1-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,2-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,9-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,16-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,21-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,23-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,30-Apr-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,7-May-14
1027610,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,13-May-14
1027681,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-May-14
1027681,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,30-May-14
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,17-Oct-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,29-Oct-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,31-Oct-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,5-Nov-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,19-Nov-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,21-Nov-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,26-Nov-13
1027822,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,3-Dec-13
1027944,Chem,MHG Front Desk,EOP,3,F,4,22-Jan-14
1027944,Chem,MHG Front Desk,EOP,3,F,4,5-Feb-14
1027944,Chem,MHG Front Desk,EOP,3,F,4,12-Feb-14
1027944,Chem,MHG Front Desk,EOP,3,F,4,10-Mar-14
1027944,Chem,MHG Front Desk,EOP,3,F,4,21-Apr-14
1028080,Physics,MHG Front Desk,EOP,1,M,4,4-Nov-13
1028625,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,15-May-14
1028625,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,20-May-14
1028659,Chem,HUB Commuter Commons,EOP,1,F,4,25-Sep-13
1028659,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,4-Nov-13
1029434,Bio,MHG Front Desk,EOP,1,M,4,17-Nov-13
1029632,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,15-Nov-13
1029632,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,6-Dec-13
1029632,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,25-Apr-14
1029632,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,9-May-14
1029736,Chinese,MHG Front Desk,EOP,1,F,4,27-Jan-14
1029736,Chinese,MHG Front Desk,EOP,1,F,4,10-Feb-14
1029736,Chinese,MHG Front Desk,EOP,1,F,4,13-Feb-14
1029736,Chinese,MHG Front Desk,EOP,1,F,4,10-Mar-14
1029736,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,21-Oct-13
1029736,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,27-Jan-14
1029736,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,14-Mar-14
1029736,Commuter Commons,HUB Commuter Commons,EOP,1,F,4,12-May-14
1030919,ECON,MHG Front Desk,EOP,1,F,4,11-May-14
1031717,Math,MHG Front Desk,EOP,2,F,4,23-Jan-14
1031773,Commuter Commons,HUB Commuter Commons,EOP,1,M,4,14-May-14
1032433,Anything Goes,MHG Front Desk,EOP,1,F,4,16-Mar-14
1032703,CSE,MHG Front Desk,EOP,1,F,4,2-Oct-13
